Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
181.98500061035156,182.0800018310547,181.98500061035156,182.07899475097656,45866,0.0,0.0,GOOGL
182.07000732421875,182.13499450683594,182.06500244140625,182.11500549316406,41567,0.0,0.0,GOOGL
182.11000061035156,182.64999389648438,182.10499572753906,182.48500061035156,146004,0.0,0.0,GOOGL
182.52000427246094,182.55999755859375,182.4149932861328,182.44500732421875,48189,0.0,0.0,GOOGL
182.47000122070312,182.5500030517578,182.4250030517578,182.51010131835938,38612,0.0,0.0,GOOGL
182.50999450683594,182.55999755859375,182.4571075439453,182.47999572753906,39649,0.0,0.0,GOOGL
182.47230529785156,182.52000427246094,182.4600067138672,182.4600067138672,20791,0.0,0.0,GOOGL
182.47000122070312,182.50999450683594,182.4499969482422,182.4949951171875,53947,0.0,0.0,GOOGL
182.49000549316406,182.50999450683594,182.4199981689453,182.46499633789062,50008,0.0,0.0,GOOGL
182.46499633789062,182.5384063720703,182.42999267578125,182.5050048828125,45861,0.0,0.0,GOOGL
182.5,182.55580139160156,182.44000244140625,182.4499969482422,34763,0.0,0.0,GOOGL
182.47500610351562,182.5850067138672,182.47500610351562,182.5449981689453,41755,0.0,0.0,GOOGL
182.5449981689453,182.58999633789062,182.4873046875,182.5850067138672,64870,0.0,0.0,GOOGL
182.5800018310547,182.6199951171875,182.5449981689453,182.5800018310547,32459,0.0,0.0,GOOGL
182.57000732421875,182.60000610351562,182.45010375976562,182.4600067138672,38513,0.0,0.0,GOOGL
182.4499969482422,182.47000122070312,182.3699951171875,182.4499969482422,42617,0.0,0.0,GOOGL
182.4499969482422,182.4600067138672,182.32000732421875,182.33999633789062,41790,0.0,0.0,GOOGL
182.34500122070312,182.38999938964844,182.33999633789062,182.3800048828125,30842,0.0,0.0,GOOGL
182.4199981689453,182.49000549316406,182.38999938964844,182.48500061035156,43311,0.0,0.0,GOOGL
182.47999572753906,182.47999572753906,182.39999389648438,182.4499969482422,43350,0.0,0.0,GOOGL
182.4600067138672,182.47000122070312,182.3800048828125,182.4199981689453,28465,0.0,0.0,GOOGL
182.4199981689453,182.47000122070312,182.39999389648438,182.39999389648438,24137,0.0,0.0,GOOGL
182.36000061035156,182.4250030517578,182.35069274902344,182.36000061035156,31297,0.0,0.0,GOOGL
182.3699951171875,182.3800048828125,182.32000732421875,182.35000610351562,30646,0.0,0.0,GOOGL
182.35000610351562,182.4199981689453,182.2949981689453,182.39500427246094,50615,0.0,0.0,GOOGL
182.39990234375,182.41000366210938,182.32069396972656,182.32510375976562,35327,0.0,0.0,GOOGL
182.30999755859375,182.44000244140625,182.30499267578125,182.35020446777344,32375,0.0,0.0,GOOGL
182.35499572753906,182.4398956298828,182.35499572753906,182.4250030517578,30069,0.0,0.0,GOOGL
182.42999267578125,182.47000122070312,182.375,182.4149932861328,647462,0.0,0.0,GOOGL
182.4199981689453,182.49000549316406,182.4149932861328,182.4875030517578,46663,0.0,0.0,GOOGL
182.49000549316406,182.49000549316406,182.4199981689453,182.42999267578125,32493,0.0,0.0,GOOGL
182.42999267578125,182.50999450683594,182.42999267578125,182.50759887695312,33866,0.0,0.0,GOOGL
182.50999450683594,182.52000427246094,182.47999572753906,182.47999572753906,22898,0.0,0.0,GOOGL
182.47830200195312,182.52000427246094,182.4600067138672,182.47500610351562,26396,0.0,0.0,GOOGL
182.47500610351562,182.47999572753906,182.44500732421875,182.4635009765625,33947,0.0,0.0,GOOGL
182.46499633789062,182.5,182.46499633789062,182.5,29218,0.0,0.0,GOOGL
182.5,182.50999450683594,182.46499633789062,182.46499633789062,30371,0.0,0.0,GOOGL
182.46499633789062,182.47999572753906,182.43499755859375,182.47000122070312,32592,0.0,0.0,GOOGL
182.47999572753906,182.58999633789062,182.47999572753906,182.56500244140625,43593,0.0,0.0,GOOGL
182.46499633789062,182.5601043701172,182.42999267578125,182.46499633789062,50596,0.0,0.0,GOOGL
182.4499969482422,182.5,182.41009521484375,182.48500061035156,38479,0.0,0.0,GOOGL
182.47999572753906,182.57000732421875,182.47000122070312,182.56500244140625,48136,0.0,0.0,GOOGL
182.57000732421875,182.60499572753906,182.54490661621094,182.60499572753906,54191,0.0,0.0,GOOGL
182.60499572753906,182.72999572753906,182.5749969482422,182.7050018310547,83208,0.0,0.0,GOOGL
182.6800994873047,182.77499389648438,182.625,182.6800994873047,34449,0.0,0.0,GOOGL
182.67999267578125,182.67999267578125,182.5500030517578,182.55999755859375,45192,0.0,0.0,GOOGL
182.55999755859375,182.6300048828125,182.55999755859375,182.6042022705078,35186,0.0,0.0,GOOGL
182.60000610351562,182.67999267578125,182.5500030517578,182.66000366210938,53376,0.0,0.0,GOOGL
182.64999389648438,182.6699981689453,182.57000732421875,182.5850067138672,31228,0.0,0.0,GOOGL
182.58030700683594,182.72999572753906,182.5802001953125,182.72000122070312,44630,0.0,0.0,GOOGL
182.7100067138672,182.72999572753906,182.63499450683594,182.70799255371094,34777,0.0,0.0,GOOGL
182.77499389648438,182.77999877929688,182.6999969482422,182.77499389648438,38873,0.0,0.0,GOOGL
182.77999877929688,182.83999633789062,182.77000427246094,182.8000030517578,55688,0.0,0.0,GOOGL
182.80880737304688,182.87579345703125,182.76499938964844,182.8737030029297,60997,0.0,0.0,GOOGL
182.8800048828125,182.9499969482422,182.86000061035156,182.9499969482422,72212,0.0,0.0,GOOGL
182.94500732421875,183.0299072265625,182.94000244140625,182.9582977294922,55265,0.0,0.0,GOOGL
182.9499969482422,182.95770263671875,182.91000366210938,182.9149932861328,42119,0.0,0.0,GOOGL
182.9199981689453,182.92979431152344,182.83999633789062,182.8800048828125,37936,0.0,0.0,GOOGL
182.875,182.92599487304688,182.84500122070312,182.91000366210938,38538,0.0,0.0,GOOGL
182.91000366210938,182.92999267578125,182.84500122070312,182.9199981689453,30239,0.0,0.0,GOOGL
182.91070556640625,182.97999572753906,182.91070556640625,182.97500610351562,23941,0.0,0.0,GOOGL
182.96499633789062,182.9799041748047,182.9199981689453,182.92010498046875,33604,0.0,0.0,GOOGL
182.9250030517578,183.10000610351562,182.88499450683594,183.0749969482422,65194,0.0,0.0,GOOGL
183.0800018310547,183.23989868164062,183.0800018310547,183.22500610351562,49009,0.0,0.0,GOOGL
183.22500610351562,183.27679443359375,183.2050018310547,183.2050018310547,43194,0.0,0.0,GOOGL
183.19500732421875,183.25,183.05999755859375,183.13999938964844,56987,0.0,0.0,GOOGL
183.1352996826172,183.23019409179688,183.1199951171875,183.20989990234375,34109,0.0,0.0,GOOGL
183.20689392089844,183.2100067138672,183.00999450683594,183.00999450683594,48017,0.0,0.0,GOOGL
183.0167999267578,183.07000732421875,182.97000122070312,182.97999572753906,39692,0.0,0.0,GOOGL
182.98890686035156,183.01300048828125,182.94000244140625,182.99000549316406,44270,0.0,0.0,GOOGL
183.0,183.01499938964844,182.9499969482422,182.97999572753906,56165,0.0,0.0,GOOGL
182.97999572753906,182.97999572753906,182.8699951171875,182.875,51409,0.0,0.0,GOOGL
182.8699951171875,182.97999572753906,182.86000061035156,182.97000122070312,44599,0.0,0.0,GOOGL
183.03700256347656,183.0399932861328,182.9600067138672,183.03700256347656,43036,0.0,0.0,GOOGL
183.02999877929688,183.0500030517578,183.0,183.03970336914062,39730,0.0,0.0,GOOGL
183.0399932861328,183.0800018310547,183.0050048828125,183.0800018310547,50864,0.0,0.0,GOOGL
183.08859252929688,183.1300048828125,182.9499969482422,182.9600067138672,47872,0.0,0.0,GOOGL
182.94000244140625,182.9799041748047,182.9250030517578,182.94500732421875,54700,0.0,0.0,GOOGL
182.94000244140625,183.00999450683594,182.9250030517578,183.0,52104,0.0,0.0,GOOGL
182.99000549316406,183.0800018310547,182.9700927734375,183.0800018310547,46125,0.0,0.0,GOOGL
183.0800018310547,183.0800018310547,183.00999450683594,183.0399932861328,36723,0.0,0.0,GOOGL
183.0399932861328,183.07000732421875,182.86000061035156,182.8699951171875,90864,0.0,0.0,GOOGL
182.8529052734375,182.97999572753906,182.85000610351562,182.9600067138672,61497,0.0,0.0,GOOGL
182.97000122070312,183.02499389648438,182.97000122070312,183.02000427246094,44335,0.0,0.0,GOOGL
183.00999450683594,183.00999450683594,182.94000244140625,182.9600067138672,38830,0.0,0.0,GOOGL
183.03250122070312,183.0500030517578,182.9550018310547,183.03250122070312,36864,0.0,0.0,GOOGL
183.02999877929688,183.05499267578125,182.97000122070312,182.9949951171875,106445,0.0,0.0,GOOGL
182.9949951171875,183.00999450683594,182.84500122070312,182.84500122070312,68139,0.0,0.0,GOOGL
182.86000061035156,183.19000244140625,182.86000061035156,183.19000244140625,124794,0.0,0.0,GOOGL
183.16000366210938,183.22999572753906,183.0500030517578,183.19500732421875,80241,0.0,0.0,GOOGL
183.19070434570312,183.22999572753906,183.125,183.22500610351562,96267,0.0,0.0,GOOGL
183.22500610351562,183.3000030517578,183.21499633789062,183.2530059814453,118227,0.0,0.0,GOOGL
183.27000427246094,183.5,183.17999267578125,183.38999938964844,256091,0.0,0.0,GOOGL
183.38499450683594,183.88999938964844,183.37640380859375,183.69000244140625,339207,0.0,0.0,GOOGL
183.68499755859375,183.73699951171875,183.66000366210938,183.6999969482422,181823,0.0,0.0,GOOGL
183.6999969482422,183.8300018310547,183.69500732421875,183.75,552192,0.0,0.0,GOOGL
183.77000427246094,183.88999938964844,183.75999450683594,183.8000030517578,310008,0.0,0.0,GOOGL
183.8000030517578,183.8000030517578,183.52999877929688,183.77000427246094,1073886,0.0,0.0,GOOGL
183.76,183.77,183.42,183.77,3259644,0.0,0.0,GOOGL
183.69,183.88,183.53,183.8199,0,0.0,0.0,GOOGL
183.77,183.86,183.77,183.77,0,0.0,0.0,GOOGL
183.77,183.83,183.77,183.82,0,0.0,0.0,GOOGL
183.8,183.82,183.77,183.7897,0,0.0,0.0,GOOGL
183.7703,183.79,183.7,183.7698,0,0.0,0.0,GOOGL
183.74,183.77,183.68,183.7,0,0.0,0.0,GOOGL
183.7,183.75,183.69,183.7281,0,0.0,0.0,GOOGL
183.77,183.78,183.6,183.6299,0,0.0,0.0,GOOGL
183.63,183.63,183.5,183.56,0,0.0,0.0,GOOGL
183.5992,183.77,183.5705,183.77,0,0.0,0.0,GOOGL
183.62,183.77,183.52,183.56,0,0.0,0.0,GOOGL
183.59,183.59,183.51,183.52,0,0.0,0.0,GOOGL
183.51,183.55,183.51,183.55,0,0.0,0.0,GOOGL
183.52,183.55,183.51,183.53,0,0.0,0.0,GOOGL
183.77,183.77,183.51,183.55,0,0.0,0.0,GOOGL
183.5499,183.5788,183.53,183.5788,0,0.0,0.0,GOOGL
183.59,183.59,183.51,183.54,0,0.0,0.0,GOOGL
183.51,183.59,183.45,183.59,0,0.0,0.0,GOOGL
183.5415,183.65,183.5415,183.6499,0,0.0,0.0,GOOGL
183.77,183.77,183.65,183.6699,0,0.0,0.0,GOOGL
183.66,183.67,183.61,183.64,0,0.0,0.0,GOOGL
183.64,183.67,183.61,183.66,0,0.0,0.0,GOOGL
183.62,183.64,183.61,183.64,0,0.0,0.0,GOOGL
183.64,183.66,183.58,183.66,0,0.0,0.0,GOOGL
183.66,183.66,183.6192,183.62,0,0.0,0.0,GOOGL
183.77,183.77,183.61,183.61,0,0.0,0.0,GOOGL
183.58,183.6,183.54,183.58,0,0.0,0.0,GOOGL
183.58,183.58,183.5512,183.5512,0,0.0,0.0,GOOGL
183.6,183.6,183.56,183.5984,0,0.0,0.0,GOOGL
183.6,183.6,183.55,183.6,0,0.0,0.0,GOOGL
183.6,183.6,183.55,183.56,0,0.0,0.0,GOOGL
183.56,183.5733,183.55,183.55,0,0.0,0.0,GOOGL
183.55,183.6,183.483,183.6,0,0.0,0.0,GOOGL
183.53,183.6,183.51,183.58,0,0.0,0.0,GOOGL
183.53,183.6,183.53,183.58,0,0.0,0.0,GOOGL
183.53,183.7,183.53,183.7,0,0.0,0.0,GOOGL
183.67,183.7,183.67,183.69,0,0.0,0.0,GOOGL
183.6991,183.7,183.63,183.68,0,0.0,0.0,GOOGL
183.68,183.68,183.63,183.63,0,0.0,0.0,GOOGL
183.63,183.65,183.63,183.65,0,0.0,0.0,GOOGL
183.64,183.77,183.63,183.77,0,0.0,0.0,GOOGL
183.67,183.71,183.63,183.63,0,0.0,0.0,GOOGL
183.71,183.71,183.63,183.63,0,0.0,0.0,GOOGL
183.69,183.69,183.58,183.63,0,0.0,0.0,GOOGL
183.6385,183.71,183.5827,183.5827,0,0.0,0.0,GOOGL
183.69,183.71,183.69,183.71,0,0.0,0.0,GOOGL
183.69,183.71,183.58,183.68,0,0.0,0.0,GOOGL
183.64,183.71,183.58,183.68,0,0.0,0.0,GOOGL
183.68,183.69,183.58,183.61,0,0.0,0.0,GOOGL
183.64,183.64,183.58,183.6,0,0.0,0.0,GOOGL
183.58,183.71,183.58,183.7,0,0.0,0.0,GOOGL
183.63,183.73,183.63,183.71,0,0.0,0.0,GOOGL
183.73,183.74,183.68,183.7302,0,0.0,0.0,GOOGL
183.7398,183.7594,183.7301,183.7591,0,0.0,0.0,GOOGL
183.76,183.76,183.63,183.76,0,0.0,0.0,GOOGL
183.76,183.76,183.73,183.73,0,0.0,0.0,GOOGL
183.73,183.76,183.7,183.7,0,0.0,0.0,GOOGL
183.73,183.75,183.73,183.74,0,0.0,0.0,GOOGL
183.7496,183.7496,183.7,183.7,0,0.0,0.0,GOOGL
183.75,183.77,183.7,183.7,0,0.0,0.0,GOOGL
183.73,183.75,183.73,183.75,0,0.0,0.0,GOOGL
183.711,183.75,183.71,183.7493,0,0.0,0.0,GOOGL
183.75,183.78,183.75,183.78,0,0.0,0.0,GOOGL
183.78,183.78,183.75,183.78,0,0.0,0.0,GOOGL
183.7799,183.78,183.75,183.7507,0,0.0,0.0,GOOGL
183.78,183.78,183.75,183.75,0,0.0,0.0,GOOGL
183.75,183.7797,183.75,183.75,0,0.0,0.0,GOOGL
183.75,183.78,183.75,183.7507,0,0.0,0.0,GOOGL
183.78,183.78,183.76,183.7798,0,0.0,0.0,GOOGL
183.78,183.78,183.75,183.7799,0,0.0,0.0,GOOGL
183.77,183.78,183.75,183.78,0,0.0,0.0,GOOGL
183.78,183.78,183.7117,183.75,0,0.0,0.0,GOOGL
183.78,183.78,183.71,183.71,0,0.0,0.0,GOOGL
183.73,183.75,183.71,183.74,0,0.0,0.0,GOOGL
183.74,183.74,171.7021,183.71,0,0.0,0.0,GOOGL
183.73,183.78,183.702,183.72,0,0.0,0.0,GOOGL
185.5305,185.5305,183.7,183.73,0,0.0,0.0,GOOGL
183.78,183.78,183.71,183.78,0,0.0,0.0,GOOGL
183.73,196.4964,183.73,196.4964,0,0.0,0.0,GOOGL
183.73,183.75,183.72,183.75,0,0.0,0.0,GOOGL
183.75,183.75,183.71,183.72,0,0.0,0.0,GOOGL
183.7,183.72,183.7,183.71,0,0.0,0.0,GOOGL
183.7,183.74,183.7,183.74,0,0.0,0.0,GOOGL
183.72,183.74,183.7,183.74,0,0.0,0.0,GOOGL
183.728,183.75,183.72,183.75,0,0.0,0.0,GOOGL
183.74,183.7799,183.72,183.72,0,0.0,0.0,GOOGL
183.7007,183.78,183.7007,183.78,0,0.0,0.0,GOOGL
183.78,183.78,183.73,183.75,0,0.0,0.0,GOOGL
183.75,183.778,183.71,183.778,0,0.0,0.0,GOOGL
183.75,183.78,183.71,183.76,0,0.0,0.0,GOOGL
183.66,183.76,183.66,183.76,0,0.0,0.0,GOOGL
183.777,183.777,183.6601,183.6601,0,0.0,0.0,GOOGL
183.78,183.78,183.75,183.76,0,0.0,0.0,GOOGL
183.76,185.5305,183.76,183.76,0,0.0,0.0,GOOGL
183.66,183.75,183.66,183.74,0,0.0,0.0,GOOGL
183.7499,183.75,183.74,183.74,0,0.0,0.0,GOOGL
183.75,183.75,183.6622,183.7499,0,0.0,0.0,GOOGL
183.75,183.78,183.75,183.78,0,0.0,0.0,GOOGL
183.8,183.8,183.6738,183.78,0,0.0,0.0,GOOGL
183.8,183.806,183.78,183.78,0,0.0,0.0,GOOGL
183.8,183.8,183.65,183.8,0,0.0,0.0,GOOGL
183.8,196.4964,183.8,183.8,0,0.0,0.0,GOOGL
183.66,183.8,183.66,183.8,0,0.0,0.0,GOOGL
183.8,183.81,183.75,183.81,0,0.0,0.0,GOOGL
183.8,183.8,183.8,183.8,0,0.0,0.0,GOOGL
183.81,183.81,183.7984,183.7991,0,0.0,0.0,GOOGL
183.73,183.8,183.711,183.78,0,0.0,0.0,GOOGL
183.8,183.8,183.7995,183.8,0,0.0,0.0,GOOGL
183.79,183.79,183.77,183.77,0,0.0,0.0,GOOGL
183.79,183.79,183.73,183.73,0,0.0,0.0,GOOGL
183.71,183.8,183.7,183.8,0,0.0,0.0,GOOGL
183.75,183.8,183.75,183.8,0,0.0,0.0,GOOGL
183.8,183.8,183.73,183.7999,0,0.0,0.0,GOOGL
183.7317,183.82,183.7317,183.8,0,0.0,0.0,GOOGL
183.76,183.81,183.76,183.8098,0,0.0,0.0,GOOGL
183.81,183.81,183.809,183.81,0,0.0,0.0,GOOGL
183.73,183.81,183.73,183.8096,0,0.0,0.0,GOOGL
183.81,183.81,183.81,183.81,0,0.0,0.0,GOOGL
183.8094,183.8094,183.78,183.78,0,0.0,0.0,GOOGL
183.78,183.87,183.78,183.87,0,0.0,0.0,GOOGL
183.8,183.8,183.7808,183.7992,0,0.0,0.0,GOOGL
183.8,183.85,183.8,183.8499,0,0.0,0.0,GOOGL
183.87,183.87,183.87,183.87,0,0.0,0.0,GOOGL
183.87,183.87,183.8,183.8,0,0.0,0.0,GOOGL
183.85,183.9,183.8,183.8,0,0.0,0.0,GOOGL
183.81,183.85,183.8,183.85,0,0.0,0.0,GOOGL
183.8,183.85,183.8,183.8494,0,0.0,0.0,GOOGL
183.83,183.85,183.8,183.81,0,0.0,0.0,GOOGL
183.85,183.85,183.8012,183.8012,0,0.0,0.0,GOOGL
183.82,183.89,183.8,183.8,0,0.0,0.0,GOOGL
183.8,183.91,183.8,183.8683,0,0.0,0.0,GOOGL
183.87,183.87,183.85,183.8693,0,0.0,0.0,GOOGL
183.8692,183.8692,183.7822,183.7822,0,0.0,0.0,GOOGL
183.8678,183.87,183.7924,183.86,0,0.0,0.0,GOOGL
183.91,183.91,183.79,183.79,0,0.0,0.0,GOOGL
183.8,183.84,183.8,183.84,0,0.0,0.0,GOOGL
183.8692,183.8692,183.8692,183.8692,0,0.0,0.0,GOOGL
183.8,183.96,183.8,183.93,0,0.0,0.0,GOOGL
183.9186,183.92,183.78,183.78,0,0.0,0.0,GOOGL
183.92,183.92,183.8033,183.81,0,0.0,0.0,GOOGL
183.92,183.92,183.8,183.8006,0,0.0,0.0,GOOGL
183.9,183.92,183.9,183.92,0,0.0,0.0,GOOGL
183.85,183.9,183.85,183.9,0,0.0,0.0,GOOGL
183.8699,183.9188,183.85,183.85,0,0.0,0.0,GOOGL
183.92,183.92,183.8,183.8,0,0.0,0.0,GOOGL
183.8,183.92,183.8,183.92,0,0.0,0.0,GOOGL
183.9188,183.9188,183.9,183.9,0,0.0,0.0,GOOGL
183.8983,183.92,183.8983,183.92,0,0.0,0.0,GOOGL
183.9,183.92,183.8062,183.9,0,0.0,0.0,GOOGL
183.89,183.89,183.89,183.89,0,0.0,0.0,GOOGL
183.8,183.92,183.8,183.92,0,0.0,0.0,GOOGL
183.92,183.92,183.8,183.92,0,0.0,0.0,GOOGL
183.815,183.92,183.815,183.85,0,0.0,0.0,GOOGL
183.92,183.92,183.8512,183.9,0,0.0,0.0,GOOGL
183.89,183.92,183.89,183.9,0,0.0,0.0,GOOGL
183.9,183.92,183.89,183.89,0,0.0,0.0,GOOGL
183.85,183.92,183.85,183.92,0,0.0,0.0,GOOGL
183.85,183.9,183.8001,183.8001,0,0.0,0.0,GOOGL
183.8999,183.9,183.8999,183.9,0,0.0,0.0,GOOGL
183.9,183.9,183.8,183.81,0,0.0,0.0,GOOGL
183.9,183.9,183.82,183.82,0,0.0,0.0,GOOGL
183.9,183.9,183.89,183.89,0,0.0,0.0,GOOGL
183.89,183.92,183.8,183.81,0,0.0,0.0,GOOGL
183.917,183.92,183.85,183.89,0,0.0,0.0,GOOGL
183.9,183.9,183.89,183.89,0,0.0,0.0,GOOGL
183.8,183.9,183.8,183.8012,0,0.0,0.0,GOOGL
183.8399,183.8399,183.83,183.83,0,0.0,0.0,GOOGL
183.8012,183.84,183.8,183.83,0,0.0,0.0,GOOGL
183.84,183.84,183.8002,183.83,0,0.0,0.0,GOOGL
183.83,183.83,183.8,183.8299,0,0.0,0.0,GOOGL
183.83,183.9,183.83,183.85,0,0.0,0.0,GOOGL
183.89,183.9,183.88,183.9,0,0.0,0.0,GOOGL
183.89,183.89,183.87,183.89,0,0.0,0.0,GOOGL
183.8,183.89,183.8,183.87,0,0.0,0.0,GOOGL
183.89,183.89,183.8,183.8012,0,0.0,0.0,GOOGL
183.84,183.84,183.8,183.8,0,0.0,0.0,GOOGL
183.8,183.88,183.8,183.88,0,0.0,0.0,GOOGL
183.87,183.88,183.8,183.88,0,0.0,0.0,GOOGL
183.87,183.89,183.8,183.8,0,0.0,0.0,GOOGL
183.8,183.87,183.8,183.8,0,0.0,0.0,GOOGL
183.87,183.87,183.78,183.87,0,0.0,0.0,GOOGL
183.8683,183.8683,183.8683,183.8683,0,0.0,0.0,GOOGL
183.87,183.87,183.81,183.81,0,0.0,0.0,GOOGL
183.81,183.87,183.81,183.87,0,0.0,0.0,GOOGL
183.87,183.87,183.8693,183.8693,0,0.0,0.0,GOOGL
183.78,183.89,183.78,183.89,0,0.0,0.0,GOOGL
183.87,183.89,183.85,183.85,0,0.0,0.0,GOOGL
183.82,183.84,183.82,183.84,0,0.0,0.0,GOOGL
183.89,183.89,183.87,183.87,0,0.0,0.0,GOOGL
183.78,183.84,183.78,183.8385,0,0.0,0.0,GOOGL
183.84,183.84,183.8398,183.8398,0,0.0,0.0,GOOGL
183.84,183.87,183.83,183.83,0,0.0,0.0,GOOGL
183.84,183.89,183.83,183.83,0,0.0,0.0,GOOGL
183.8873,183.8886,183.8799,183.8799,0,0.0,0.0,GOOGL
183.8112,183.88,183.8112,183.8799,0,0.0,0.0,GOOGL
183.88,183.88,183.8799,183.8799,0,0.0,0.0,GOOGL
183.88,183.88,183.84,183.88,0,0.0,0.0,GOOGL
183.8788,183.88,183.8788,183.88,0,0.0,0.0,GOOGL
183.87,183.8799,183.87,183.87,0,0.0,0.0,GOOGL
183.84,183.87,183.84,183.87,0,0.0,0.0,GOOGL
183.88,183.88,183.83,183.85,0,0.0,0.0,GOOGL
183.8895,183.89,183.8895,183.89,0,0.0,0.0,GOOGL
183.89,183.89,183.88,183.88,0,0.0,0.0,GOOGL
183.8895,183.8895,183.8895,183.8895,0,0.0,0.0,GOOGL
183.87,183.89,183.79,183.89,0,0.0,0.0,GOOGL
183.89,183.89,183.81,183.89,0,0.0,0.0,GOOGL
183.8907,183.92,183.8907,183.92,0,0.0,0.0,GOOGL
183.9002,183.9002,183.9,183.9,0,0.0,0.0,GOOGL
183.92,183.92,183.9,183.9,0,0.0,0.0,GOOGL
183.9005,183.92,183.9005,183.9005,0,0.0,0.0,GOOGL
183.92,183.92,183.84,183.9182,0,0.0,0.0,GOOGL
183.918,183.92,183.88,183.88,0,0.0,0.0,GOOGL
183.88,183.91,183.8417,183.87,0,0.0,0.0,GOOGL
183.87,183.9185,183.87,183.91,0,0.0,0.0,GOOGL
183.9794,183.98,183.89,183.98,0,0.0,0.0,GOOGL
183.98,183.99,183.86,183.87,0,0.0,0.0,GOOGL
183.99,183.99,183.83,183.99,0,0.0,0.0,GOOGL
183.97,183.97,183.95,183.95,0,0.0,0.0,GOOGL
183.84,183.98,183.84,183.9,0,0.0,0.0,GOOGL
183.9,183.9,183.87,183.8984,0,0.0,0.0,GOOGL
183.8999,183.9,183.82,183.82,0,0.0,0.0,GOOGL
183.82,183.9,183.82,183.83,0,0.0,0.0,GOOGL
183.83,183.83,183.83,183.83,0,0.0,0.0,GOOGL
183.98,183.98,183.81,183.81,0,0.0,0.0,GOOGL
183.81,183.85,183.81,183.85,0,0.0,0.0,GOOGL
183.82,183.95,183.82,183.9392,0,0.0,0.0,GOOGL
183.95,183.95,183.86,183.86,0,0.0,0.0,GOOGL
183.95,183.97,183.8601,183.8601,0,0.0,0.0,GOOGL
183.87,183.9,183.8605,183.9,0,0.0,0.0,GOOGL
183.8999,183.8999,183.8999,183.8999,0,0.0,0.0,GOOGL
183.8997,183.8997,183.86,183.86,0,0.0,0.0,GOOGL
183.8986,183.9,183.862,183.899,0,0.0,0.0,GOOGL
183.9,183.9,183.8601,183.8989,0,0.0,0.0,GOOGL
183.8999,183.8999,183.8603,183.8985,0,0.0,0.0,GOOGL
183.9,183.9,183.899,183.9,0,0.0,0.0,GOOGL
183.9,183.9205,183.9,183.9205,0,0.0,0.0,GOOGL
183.92,183.95,183.9,183.9,0,0.0,0.0,GOOGL
183.8317,183.99,183.8317,183.95,0,0.0,0.0,GOOGL
229.64,229.65,229.41,229.54,0,0.0,0.0,AMZN
229.56,229.67,229.54,229.67,0,0.0,0.0,AMZN
229.63,229.63,229.56,229.56,0,0.0,0.0,AMZN
229.55,229.7,229.54,229.7,0,0.0,0.0,AMZN
229.7,229.83,229.7,229.83,0,0.0,0.0,AMZN
229.79,229.81,229.73,229.81,0,0.0,0.0,AMZN
229.88,230.0,229.88,230.0,0,0.0,0.0,AMZN
230.0,230.0,229.99,230.0,0,0.0,0.0,AMZN
229.97,230.0,229.97,230.0,0,0.0,0.0,AMZN
230.06,230.15,230.06,230.15,0,0.0,0.0,AMZN
230.07,230.07,230.07,230.07,0,0.0,0.0,AMZN
230.07,230.09,230.07,230.09,0,0.0,0.0,AMZN
230.09,230.09,230.09,230.09,0,0.0,0.0,AMZN
230.09,230.13,230.09,230.13,0,0.0,0.0,AMZN
230.15,230.18,230.09,230.14,0,0.0,0.0,AMZN
230.11,230.11,230.11,230.11,0,0.0,0.0,AMZN
230.11,230.11,230.11,230.11,0,0.0,0.0,AMZN
230.15,230.15,230.15,230.15,0,0.0,0.0,AMZN
230.2,230.2,230.2,230.2,0,0.0,0.0,AMZN
230.2,230.27,230.2,230.27,0,0.0,0.0,AMZN
230.26,230.26,230.26,230.26,0,0.0,0.0,AMZN
230.32,230.33,230.32,230.33,0,0.0,0.0,AMZN
230.25,230.27,230.2,230.25,0,0.0,0.0,AMZN
230.25,230.28,230.24,230.28,0,0.0,0.0,AMZN
230.27,230.28,230.22,230.24,0,0.0,0.0,AMZN
230.22,230.22,229.96,229.96,0,0.0,0.0,AMZN
229.97,229.97,229.97,229.97,0,0.0,0.0,AMZN
229.95,229.95,229.87,229.87,0,0.0,0.0,AMZN
229.89,229.91,229.89,229.91,0,0.0,0.0,AMZN
229.93,229.93,229.93,229.93,0,0.0,0.0,AMZN
230.0,230.0,229.96,229.96,0,0.0,0.0,AMZN
229.95,229.95,229.94,229.94,0,0.0,0.0,AMZN
229.96,229.96,229.93,229.93,0,0.0,0.0,AMZN
229.96,229.96,229.96,229.96,0,0.0,0.0,AMZN
229.94,229.94,229.86,229.86,0,0.0,0.0,AMZN
229.87,229.87,229.87,229.87,0,0.0,0.0,AMZN
229.8,229.83,229.77,229.83,0,0.0,0.0,AMZN
229.75,229.75,229.75,229.75,0,0.0,0.0,AMZN
229.75,229.78,229.69,229.69,0,0.0,0.0,AMZN
229.69,229.81,229.69,229.81,0,0.0,0.0,AMZN
229.75,229.75,229.75,229.75,0,0.0,0.0,AMZN
229.75,229.75,229.75,229.75,0,0.0,0.0,AMZN
229.75,229.75,229.73,229.73,0,0.0,0.0,AMZN
229.73,229.77,229.73,229.74,0,0.0,0.0,AMZN
229.82,229.86,229.82,229.86,0,0.0,0.0,AMZN
